"AppellationDorigineControlee","Lait","Type","AireDeProduction","AnneeDobtentionDeLAOC","CI","Departement","Commune","Aire geographique","IDA"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63351","PUY-DE-DOME","Saint-Germain-pres-Herment","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63352","PUY-DE-DOME","Saint-Germain-Lembron","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63353","PUY-DE-DOME","Saint-Germain-l'Herm","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63350","PUY-DE-DOME","Saint-Georges-sur-Allier","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63349","PUY-DE-DOME","Saint-Georges-de-Mons","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63348","PUY-DE-DOME","Saint-Genes-la-Tourette","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63347","PUY-DE-DOME","Saint-Genes-du-Retz","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63346","PUY-DE-DOME","Saint-Genes-Champespe","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63345","PUY-DE-DOME","Saint-Genes-Champanelle","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63344","PUY-DE-DOME","Saint-Gal-sur-Sioule","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63343","PUY-DE-DOME","Saint-Flour","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63342","PUY-DE-DOME","Saint-Floret","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63341","PUY-DE-DOME","Saint-Ferreol-des-Cetes","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63340","PUY-DE-DOME","Saint-etienne-sur-Usson","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63339","PUY-DE-DOME","Saint-etienne-des-Champs","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63338","PUY-DE-DOME","Saint-eloy-les-Mines","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63337","PUY-DE-DOME","Saint-eloy-la-Glaciere","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63336","PUY-DE-DOME","Saint-Donat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63335","PUY-DE-DOME","Saint-Diery","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63334","PUY-DE-DOME","Saint-Dier-d'Auvergne","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63333","PUY-DE-DOME","Saint-Denis-Combarnazat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63331","PUY-DE-DOME","Saint-Clement-de-Valorgue","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63332","PUY-DE-DOME","Saint-Clement-de-Regnat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63330","PUY-DE-DOME","Saint-Cirgues-sur-Couze","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63327","PUY-DE-DOME","Saint-Bonnet-pres-Riom","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63326","PUY-DE-DOME","Saint-Bonnet-pres-Orcival","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63325","PUY-DE-DOME","Saint-Bonnet-les-Allier","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63324","PUY-DE-DOME","Saint-Bonnet-le-Chastel","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63323","PUY-DE-DOME","Saint-Bonnet-le-Bourg","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63322","PUY-DE-DOME","Saint-Beauzire","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63321","PUY-DE-DOME","Saint-Babel","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63320","PUY-DE-DOME","Saint-Avit","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63319","PUY-DE-DOME","Saint-Antheme","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63318","PUY-DE-DOME","Saint-Angel","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63317","PUY-DE-DOME","Saint-Andre-le-Coq","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63315","PUY-DE-DOME","Saint-Amant-Tallende","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63314","PUY-DE-DOME","Saint-Amant-Roche-Savine","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63313","PUY-DE-DOME","Saint-Alyre-es-Montagne","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63312","PUY-DE-DOME","Saint-Alyre-d'Arlanc","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63311","PUY-DE-DOME","Saint-Agoulin","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63309","PUY-DE-DOME","Saillant","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63308","PUY-DE-DOME","Royat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63307","PUY-DE-DOME","Romagnat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63305","PUY-DE-DOME","Rochefort-Montagne","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63306","PUY-DE-DOME","Roche-Noire","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63304","PUY-DE-DOME","Roche-d'Agoux","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63303","PUY-DE-DOME","Roche-Charles-la-Mayrand","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63302","PUY-DE-DOME","Roche-Blanche","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63301","PUY-DE-DOME","Ris","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63300","PUY-DE-DOME","Riom","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63299","PUY-DE-DOME","Rentieres","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63298","PUY-DE-DOME","Renaudie","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63297","PUY-DE-DOME","Reignat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63296","PUY-DE-DOME","Ravel","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63295","PUY-DE-DOME","Randan","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63294","PUY-DE-DOME","Queuille","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63293","PUY-DE-DOME","Quartier","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63292","PUY-DE-DOME","Puy-Saint-Gulmier","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63291","PUY-DE-DOME","Puy-Guillaume","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63290","PUY-DE-DOME","Pulverieres","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63289","PUY-DE-DOME","Prondines","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63288","PUY-DE-DOME","Prompsat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63287","PUY-DE-DOME","Pradeaux","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63286","PUY-DE-DOME","Pouzol","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63285","PUY-DE-DOME","Pontgibaud","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63283","PUY-DE-DOME","Pontaumur","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63284","PUY-DE-DOME","Pont-du-Cheteau","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63282","PUY-DE-DOME","Plauzat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63281","PUY-DE-DOME","Pionsat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63280","PUY-DE-DOME","Pignols","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63279","PUY-DE-DOME","Picherande","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63278","PUY-DE-DOME","Pessat-Villeneuve","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63277","PUY-DE-DOME","Peslieres","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63276","PUY-DE-DOME","Peschadoires","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63275","PUY-DE-DOME","Perrier","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63274","PUY-DE-DOME","Perpezat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63273","PUY-DE-DOME","Perignat-sur-Allier","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63272","PUY-DE-DOME","Perignat-les-Sarlieve","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63271","PUY-DE-DOME","Paslieres","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63270","PUY-DE-DOME","Parentignat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63269","PUY-DE-DOME","Parent","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63268","PUY-DE-DOME","Pardines","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63267","PUY-DE-DOME","Palladuc","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63266","PUY-DE-DOME","Orsonnette","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63265","PUY-DE-DOME","Orleat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63264","PUY-DE-DOME","Orcival","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63263","PUY-DE-DOME","Orcines","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63262","PUY-DE-DOME","Orcet","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63261","PUY-DE-DOME","Orbeil","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63260","PUY-DE-DOME","Olmet","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63259","PUY-DE-DOME","Olloix","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63258","PUY-DE-DOME","Olliergues","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63257","PUY-DE-DOME","Olby","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63256","PUY-DE-DOME","Novacelles","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63255","PUY-DE-DOME","Nonette-Orsonnette","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63254","PUY-DE-DOME","Nohanent","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63253","PUY-DE-DOME","Noalhat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63252","PUY-DE-DOME","Neuville","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63251","PUY-DE-DOME","Neuf-eglise","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63250","PUY-DE-DOME","Neschers","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63249","PUY-DE-DOME","Neronde-sur-Dore","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63248","PUY-DE-DOME","Nebouzat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63247","PUY-DE-DOME","Murol","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63246","PUY-DE-DOME","Murat-le-Quaire","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63245","PUY-DE-DOME","Mozac","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63243","PUY-DE-DOME","Moureuille","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63242","PUY-DE-DOME","Moriat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63241","PUY-DE-DOME","Montpeyroux","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63240","PUY-DE-DOME","Montpensier","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63239","PUY-DE-DOME","Montmorin","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63238","PUY-DE-DOME","Montfermy","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63237","PUY-DE-DOME","Montel-de-Gelat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63235","PUY-DE-DOME","Montcel","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63234","PUY-DE-DOME","Montaigut-le-Blanc","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63233","PUY-DE-DOME","Montaigut","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63236","PUY-DE-DOME","Mont-Dore","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63232","PUY-DE-DOME","Mons","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63231","PUY-DE-DOME","Monnerie-le-Montel","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63230","PUY-DE-DOME","Monestier","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63229","PUY-DE-DOME","Moissat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63228","PUY-DE-DOME","Miremont","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63227","PUY-DE-DOME","Mirefleurs","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63226","PUY-DE-DOME","Mezel","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63225","PUY-DE-DOME","Messeix","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63224","PUY-DE-DOME","Menetrol","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63223","PUY-DE-DOME","Menat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63222","PUY-DE-DOME","Meilhaud","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63221","PUY-DE-DOME","Medeyrolles","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63220","PUY-DE-DOME","Mazoires","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63219","PUY-DE-DOME","Mazaye","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63218","PUY-DE-DOME","Mayres","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63216","PUY-DE-DOME","Mauzun","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63215","PUY-DE-DOME","Martres-sur-Morge","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63214","PUY-DE-DOME","Martres-de-Veyre","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63213","PUY-DE-DOME","Martres-d'Artiere","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63212","PUY-DE-DOME","Marsat","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63211","PUY-DE-DOME","Marsac-en-Livradois","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63210","PUY-DE-DOME","Maringues","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63209","PUY-DE-DOME","Mareugheol","Saint-Nectaire","1484"
"Saint-Nectaire","Vache","Pâte pressée non cuite","Cantal et Puy-de-Dôme","1955","63208","PUY-DE-DOME","Marcillat","Saint-Nectaire","1484"
